Date,Close,Volume,MA_7,Lag_1,RSI
2020-02-26,0.08111257261217225,0.4335006383976405,0.2932568247922993,0.27020243940823,0.42950718198210147
2020-02-27,0.0583871462649746,0.7373893218850744,0.2870674632753968,0.27448890889469907,0.33330845436878204
2020-02-28,0.058197185237310156,1.0,0.28022759768259764,0.25654596139800884,0.3326377862941471
2020-03-02,0.08843022780872206,0.7889461615923414,0.2773030270510142,0.2563959769403478,0.5599021915714666
2020-03-03,0.07715671095920884,0.734587265820644,0.2740736194838168,0.28026659160940715,0.5076278377584444
2020-03-04,0.09309883641570121,0.4858807370548109,0.274694187128139,0.2713655431607028,0.5961665820902482
2020-03-05,0.08143326755954589,0.407508468780508,0.2753528658227435,0.28395270943346074,0.5429087499036785
2020-03-06,0.07681213049042218,0.5032346389674746,0.27486020994565286,0.27474211481987143,0.5229778563486984
2020-03-09,0.0496559399210999,0.6534248440209455,0.2738599685756677,0.27109347833052694,0.42438146556509304
2020-03-10,0.07242865061554637,0.6498173828151637,0.2754903160747632,0.24965220395568782,0.539970706842072
2020-03-11,0.06065627079921626,0.5761922438592196,0.2723085494648622,0.26763248499002606,0.49951245663003585
2020-03-12,0.028344214473712492,0.9800731658993247,0.266716621335561,0.2583375573733412,0.4089425002122369
2020-03-13,0.06367363362650125,0.8616875370249554,0.2633456890736511,0.23282544942425953,0.551439118134909
2020-03-16,0.021192859412142162,0.7418974085444855,0.25644458675162274,0.260719927761526,0.44911971917762517
2020-03-17,0.03384437991277067,0.7459452636945529,0.25152222894557685,0.22717906961868242,0.4923554906745231
2020-03-18,0.026491046186586653,0.6868729624650951,0.2488684736531224,0.23716812613308616,0.475633473134663
2020-03-19,0.024245882050000722,0.6165081273264194,0.24334868674836235,0.2313622732985218,0.4703804698319679
2020-03-20,0.005785294171161526,0.9384618894338432,0.23706270303966548,0.22958959534701745,0.4284774477765806
2020-03-23,0.0,0.7774294631979691,0.23381560810229435,0.21501396741346748,0.4159712866236673
2020-03-24,0.02674055254623775,0.6553748766661384,0.22958457814348335,0.21044616622108808,0.5178246622284327
2020-03-25,0.025124891700874508,0.69522556923273,0.23003502922760719,0.23155927200133655,0.5135854158079982
2020-03-26,0.040473173676717766,0.5674845446770481,0.23079441956780353,0.2302836207867935,0.5680906124925713
2020-03-27,0.02776216400128456,0.4487805228834992,0.23094003800520055,0.24240191566274033,0.5314599012116475
2020-03-30,0.03616090110862513,0.3589153612928935,0.23230501490727068,0.23236588924230123,0.5616165537308017
2020-03-31,0.0355431533875023,0.43089001483601896,0.23571405607501936,0.23899714432430316,0.5596717368338572
2020-04-01,0.019648499468865377,0.3793530126938099,0.23796497550732407,0.23850939924278244,0.5106707928914204
2020-04-02,0.02442405006944398,0.35385083093360786,0.23769959847696817,0.22595971430473366,0.5301806993013213
2020-04-03,0.020242492701999792,0.2644478846088516,0.23714027399520576,0.22973026858982568,0.5167567115137913
2020-04-06,0.045260517285517554,0.44283818027040084,0.2376887089927608,0.22642870393919368,0.6152341111371358
2020-04-07,0.04164925482040149,0.4454835195708738,0.2392796051643724,0.2461817811626852,0.6021063797925984
2020-04-08,0.049537036447733274,0.36119370563979497,0.24081196660559318,0.2433304950385709,0.6315834425638969
2020-04-09,0.051817916552074794,0.3436860625979325,0.24267639298183336,0.24955832326244157,0.6401959966999335
2020-04-13,0.05806652619384367,0.2672816807773747,0.24707753735639915,0.2513592008932145,0.6641946381619258
2020-04-14,0.07446008051741881,0.4259127697629882,0.2528096327476632,0.256292814591661,0.7223709581314988
2020-04-15,0.07134762486193758,0.26760800872257734,0.2586642037418292,0.26923640825710254,0.7072052409699638
2020-04-16,0.07403234998114239,0.3320076880483382,0.2619602863470289,0.2667789569618505,0.7169930694800101
2020-04-17,0.06941132522638271,0.476139500733122,0.26514069123529305,0.2688986919723612,0.6924402542253575
2020-04-20,0.06243806330801294,0.2647831394583303,0.26661862455546864,0.2652501441612534,0.6559370596728376
2020-04-21,0.05226930798103624,0.3911890958856146,0.26667033566657083,0.2597443784796601,0.6057855533804795
2020-04-22,0.061452242696964365,0.232168198746613,0.26705820116648976,0.2517155987264859,0.6482178141640118
2020-04-23,0.06018106872508444,0.2518867384141801,0.26542240678084705,0.2589660200367885,0.6415980441351596
2020-04-24,0.06961330389099635,0.25522639249168,0.2652237240884852,0.2579623597538907,0.6851524911555549
2020-04-27,0.0698508862090016,0.2327266262029933,0.2647446982944237,0.2654096171902407,0.6862425755418671
2020-04-28,0.06439817358873817,0.2201228292434473,0.2641703948746565,0.2655972012202598,0.6532651654632345
2020-04-29,0.07526792029963075,0.2827996160439283,0.2656401750205594,0.2612919910664362,0.7061593274378536
2020-04-30,0.08247861478352042,0.3963280171138674,0.2691009337327408,0.26987424125422715,0.738268069709354
2020-05-01,0.0768597143426416,0.5390414438970103,0.27086600375169534,0.27556747272819065,0.7014064335437679
2020-05-04,0.08171839629164923,0.27359300210055015,0.2733333061131969,0.2711310483434728,0.7243975278072035
2020-05-05,0.08694528216400726,0.3087630211917268,0.27531884637070214,0.27496723930342415,0.7486040886038725
2020-05-06,0.0905922793159396,0.2953290221345071,0.27769496699362595,0.2790941470826693,0.765288980664564
2020-05-07,0.09428678544384878,0.22808364410118845,0.28111898709937944,0.2819736476657582,0.7821913628892808
2020-05-08,0.10287505304045841,0.2742635117995077,0.2842816424286077,0.28489065914296857,0.8194523945923052
2020-05-11,0.10868788294986337,0.3042876665146613,0.28728415929334783,0.29167155874939094,0.8428398653225991
2020-05-12,0.10439972053191182,0.3448425926408089,0.2904391246481043,0.29626110088946633,0.8053756677035042
2020-05-13,0.09992092320011176,0.43986750490297816,0.2925243943960681,0.29287536581250606,0.7670264444703814
2020-05-14,0.10217237694108233,0.3364810589688979,0.29426880055723964,0.28933911420846453,0.7783813852660435
2020-05-15,0.09999239257374432,0.3548784168036079,0.29534567147205865,0.29111675814122373,0.7585055714843736
2020-05-18,0.10862824402257337,0.27758630394670836,0.2969886197212925,0.2893955431264139,0.8037296818579623
2020-05-19,0.10646031473030587,0.1946434606830619,0.2973993449891616,0.2962140127457821,0.7829368298353341
2020-05-20,0.11371458718743194,0.21888298142732768,0.29797520098603913,0.29450231586171066,0.8201120281575103
2020-05-21,0.1108796228873013,0.19702198473350588,0.29871753442245735,0.3002299544915113,0.7916984638768844
2020-05-22,0.11330950671456447,0.14523205363680838,0.3002513219186206,0.2979915975597168,0.8049361555943534
2020-05-26,0.11073668414003623,0.2536413710435526,0.30123244343015887,0.29991012165116987,0.7774639683407746
2020-05-27,0.11238047973358434,0.22245473501600518,0.30265161470893026,0.2978787397238181,0.7875918327015636
2020-05-28,0.11254722912601978,0.273575148291998,0.30310057111591887,0.2991766048366529,0.7886701613391257
2020-05-29,0.11217797693527193,0.3230986375808288,0.30375558281209986,0.2993082624587306,0.7839955573144772
2020-06-01,0.11683527922960729,0.1427226016569822,0.3041130872806269,0.2990167179758944,0.816398672415169
2020-06-02,0.11861014568595662,0.1597124842508331,0.304998690988785,0.30269390885745423,0.828341101234672
2020-06-03,0.12073037881164062,0.20149138814105397,0.3058488213121934,0.30409526147251037,0.842700758011529
2020-06-04,0.11739520377232499,0.1595081573307366,0.3066116170287035,0.3057692996653993,0.7932884488117845
2020-06-05,0.12833005537622277,0.2827242332967082,0.3084387901320703,0.3031359994267839,0.86628631875553
2020-06-08,0.1306647340609257,0.1795788137780816,0.3105143198175549,0.31176965343244484,0.8796643116998292
2020-06-09,0.14320759041437336,0.308666809001196,0.31406905233378024,0.313613007938594,0.9407243400389056
2020-06-10,0.15374930430611022,0.3556302605193028,0.31829789924908536,0.3235162682589967,0.9796930337356881
2020-06-11,0.13357105542032488,0.44244638836050704,0.32001181142336654,0.331839518876818,0.7601614070777493
2020-06-12,0.13702539599985653,0.4386861779037794,0.32187855808749816,0.31590770511010113,0.7783598880526311
2020-06-15,0.14201638426966945,0.28658859096999,0.3246991446526744,0.31863509295784836,0.803972048945091
2020-06-16,0.15284405053217914,0.3525980887002006,0.3275074521342407,0.3225757468806248,0.853591166879966
2020-06-17,0.15226031534429108,0.22607806627383328,0.3299814280039843,0.3311247722890679,0.8477052767001967
2020-06-18,0.15242713961296916,0.18247013888527264,0.33103761361658507,0.33066388193355917,0.8484913140596481
2020-06-19,0.15003285943909755,0.5982049979257346,0.33061186008851007,0.33079559867446134,0.8215988956239847
2020-06-22,0.16093195763711843,0.27824788674138984,0.33374630740764305,0.3289051855840402,0.875024935864195
2020-06-23,0.170056301693154,0.4684663305687206,0.3375303066697486,0.33751061035102037,0.9122063563613186
2020-06-24,0.16234936491094104,0.42003192360156943,0.33985963982389794,0.3447147711811811,0.8305163819750099
2020-06-25,0.16804306671825142,0.2833987105086773,0.34160082931978564,0.3386297296980932,0.8563459511428243
2020-06-26,0.15469038636216093,0.45135940634102806,0.34187921668899274,0.34312521378844896,0.7331893310062616
2020-06-29,0.16439812866299258,0.2663473314631469,0.34325060547719527,0.33258255382207336,0.7823434093697544
2020-06-30,0.1679955577422746,0.2900958724722293,0.3453084006147485,0.3402473389730327,0.799290026102015
2020-07-01,0.16717352891207587,0.21697956706002078,0.34602343099623784,0.34308770289432755,0.7917265552678591
2020-07-02,0.16717352891207587,0.22517347330719237,0.34569318240488206,0.3424386668799674,0.7917265552678593
2020-07-06,0.17877549040007945,0.23661478895434454,0.34757494875144535,0.3424386668799674,0.8490152137362642
2020-07-07,0.17739372421776978,0.22116330953073496,0.34864615404647786,0.3515990400521759,0.8346575084511472
2020-07-08,0.1877328978730729,0.23273753686377516,0.35243148286356735,0.35050806126554723,0.8807363439859299
2020-07-09,0.18968641904444278,0.25394091827592713,0.3553284931069994,0.35867139546319776,0.8887913436654321
2020-07-10,0.19048448747698582,0.16619540051175957,0.3579048103994119,0.3602138055934211,0.892214869200076
2020-07-13,0.188376159673887,0.41761670005576834,0.3603337701107307,0.3608439235839534,0.8666424961204096
2020-07-14,0.1959043668648366,0.36638618829370406,0.36362515638461607,0.35917928528415405,0.9016098877453282
2020-07-15,0.19908469783430205,0.32226942736140796,0.36595176609549185,0.3651232101332503,0.9153198732708849
2020-07-16,0.19335524262111475,0.21658380763711535,0.36778030735382605,0.3676342526428775,0.8445175035330065
2020-07-17,0.1924260658876492,0.17098022120372855,0.36831795365601927,0.3631105393138409,0.8332604341337572
2020-07-20,0.20209827941133196,0.16634616600619972,0.3697398483780643,0.36237690426167507,0.883390928998457
2020-07-21,0.1956302823785277,0.19886787016214477,0.37032934732463213,0.370013637530427,0.8077665165879896
2020-07-22,0.196928598988377,0.16308189467591988,0.37130910925897714,0.36490680567630573,0.8152361365576729
2020-07-23,0.1758333781966821,0.4308959661055363,0.36900978973636905,0.3659318965330711,0.6185739415943607
2020-07-24,0.1747373397564171,0.4022167983013093,0.36622057209104025,0.3492760840825758,0.6103357354922515
2020-07-27,0.18519579126630026,0.2429588422598656,0.3652858306040071,0.3484107027300955,0.6835929984962038
2020-07-28,0.17777491916922405,0.19934496360178763,0.36360740468113667,0.3566682132151146,0.6260074892578856
2020-07-29,0.18629153020159456,0.1663739385972808,0.36179659368184663,0.35080903520088513,0.6819132119060276
2020-07-30,0.19177089876424996,0.3344992862196123,0.36135446518303366,0.357533358092297,0.7148441593340557
2020-07-31,0.2397506965549665,0.8706263438400517,0.3662601370740308,0.36185961454762927,0.8995301197780038
2020-08-03,0.2525080359055544,0.7065062006029131,0.3750439364311112,0.39974224783722645,0.9298545279263721
2020-08-04,0.2559743192457925,0.37154990647827923,0.3843503924301624,0.4098148540303017,0.9376680567123454
2020-08-05,0.25786816405175117,0.24435441496168994,0.39267569260657886,0.41255167133055065,0.9420711292458267
2020-08-06,0.27616432370167776,0.44434682709305523,0.4039471193608673,0.4140469637576776,0.9808467526580401
2020-08-07,0.2638256548620027,0.4334778251978239,0.41282937869784087,0.4284927667527082,0.8902731690848057
2020-08-10,0.27153431379779713,0.46908129508551605,0.4219670241027989,0.41875072346661435,0.9094947644111929
2020-08-11,0.2555320627184374,0.4083257764608941,0.4237749272366724,0.42483712468266494,0.8043151784895757
2020-08-12,0.27288279749023814,0.35301765320117545,0.426109046788764,0.4122024859938637,0.8536360642887467
2020-08-13,0.28242914404998554,0.46332443370570925,0.4291396944636327,0.42590182515182007,0.8776874987942396
2020-08-14,0.281939865242231,0.352936319184438,0.4318973330336488,0.4334391796766507,0.8745089345980669
2020-08-17,0.2805079319773296,0.2388613931971534,0.4323949339975024,0.43305286771820134,0.8646398386196171
2020-08-18,0.28506636019321363,0.2043241924313242,0.4348282555069459,0.43192227931918287,0.877834470805886
2020-08-19,0.2857584787423726,0.3032749588184548,0.4364577666730677,0.4355214037930401,0.8798990172229472
2020-08-20,0.29801366057146594,0.2570762454333305,0.4413244311363901,0.4360678686469581,0.9149796057202391
2020-08-21,0.32710652515755645,0.7806580269111447,0.44753626642140865,0.4457439944437764,0.9785608669178486
2020-08-24,0.334206589992895,0.8002049716409608,0.45346785724912964,0.46871437721333487,0.9910864472959583
2020-08-25,0.32927816082383643,0.46682973145144274,0.45889090187325804,0.4743202606241553,0.9539192825814895
2020-08-26,0.3373807811104611,0.3466309491307799,0.46540621880558425,0.47042900047921726,0.9704162963379805
2020-08-27,0.33016132610617854,0.3281076227579522,0.4705722690290863,0.4768264553901766,0.9157082387325811
2020-08-28,0.3291947486894973,0.4076503073706721,0.47554830011205745,0.4711263070137509,0.9083249243830185
2020-08-31,0.3493973323541517,0.5020590152682298,0.48143478042583865,0.4703631421087661,0.9560286809111637
2020-09-01,0.37393165640999415,0.31917005579067204,0.48679903727524054,0.48631416949343326,1.0
2020-09-02,0.36066216355951475,0.4386192261217089,0.4898297707278501,0.5056853391108977,0.9112127128672395
2020-09-03,0.31044794637303597,0.5811536188802041,0.487672593499689,0.49520836015849995,0.6691076641170164
2020-09-04,0.31082977777255305,0.7671496369849579,0.48463092767400157,0.4555615324687087,0.6703012383836631
2020-09-08,0.2719759338770896,0.5161037633596701,0.477965246650763,0.45586300891405457,0.5414771755244296
2020-09-09,0.29345534466994583,0.38114360090984994,0.47387096356649644,0.42518580750934404,0.611026946000723
2020-09-10,0.27517382332546203,0.3943700494426512,0.46536796622202947,0.44214495864815584,0.5584704749048021
2020-09-11,0.268061703415053,0.39086351184910156,0.4532395726583828,0.42771071338330763,0.5390454044952036
2020-09-14,0.2840997827765325,0.2899146067215126,0.44446863567355055,0.4220953118417488,0.5919975573962921
2020-09-15,0.28495898766121885,0.40024097682154103,0.441548636995557,0.43475823888805537,0.5948020096850427
2020-09-16,0.2686823151524582,0.3259418565927544,0.43672025084911176,0.4354366273987611,0.5450558703733343
2020-09-17,0.2601381122246622,0.3837981150841621,0.43536411763212846,0.4225853182183053,0.5204490344149236
2020-09-18,0.243432024464165,0.6543177824181148,0.4296334783180162,0.41583921004007895,0.4752694208053659
2020-09-21,0.2588973005691868,0.42769567092256827,0.42776885036408496,0.40264885440133147,0.5344975696134103
2020-09-22,0.2671549521162684,0.3963066917314301,0.4276649735198539,0.4148595224405008,0.5644695907177838
2020-09-23,0.24476849051965688,0.316121517980397,0.4231592060347111,0.4213793828775095,0.50047859449439
2020-09-24,0.2500191121609425,0.3583373442410185,0.4191565164221785,0.4037040662991604,0.5204768411422446
2020-09-25,0.26939831922303015,0.31429323839074697,0.4192385413869151,0.40784971474576004,0.5900537339907603
2020-09-28,0.2821905509027042,0.2837706648535132,0.4217648545452694,0.4231506419772267,0.6316417037323682
2020-09-29,0.2780378396077503,0.18882262315594334,0.425729274418699,0.4332507975425014,0.6173674404228296
2020-09-30,0.28624768267388456,0.2961760861624801,0.42886251656057234,0.4299720084189935,0.644979827986749
2020-10-01,0.29092542618246997,0.23032826458749148,0.43158564674542393,0.4364541214865831,0.6607021913748974
2020-10-02,0.2729303813424576,0.3012267302262251,0.4348118548028857,0.44014745180722115,0.5933576591039877
2020-10-05,0.28954130139851597,0.20583730270611664,0.43933949132307115,0.4259393951647659,0.6509077501877462
2020-10-06,0.27359868924644626,0.34285139704812073,0.43982068300509036,0.4390546107776218,0.5943848730958463
2020-10-07,0.2827632792829192,0.18254105818035468,0.43988629439910554,0.42646706023250486,0.6262435974919265
2020-10-08,0.2822382096311663,0.149383064125177,0.44036748608112475,0.43370299743081414,0.6242785675909621
2020-10-09,0.29178481825776315,0.1916115368335229,0.4410018167639745,0.4332884266742717,0.6586953880371249
2020-10-12,0.32724961365730687,0.538074362600437,0.4451630922638848,0.440825988114988,0.7640248793995664
2020-10-13,0.31149797336217766,0.592884810946765,0.44958137074219556,0.46882735328688246,0.7009812241257614
2020-10-14,0.3119276132426422,0.316104904019661,0.4521459321952177,0.4563905853035568,0.7022334637621838
2020-10-15,0.309636549969297,0.2214975725019608,0.45627440628700744,0.45672980911832195,0.692616106156882
2020-10-16,0.3015697205266705,0.22852651774110636,0.45842886007189493,0.45492089132742214,0.6584236618603011
2020-10-19,0.2870591539538663,0.2415337611800177,0.4589811443455729,0.4485516952145558,0.6009532356267794
2020-10-20,0.2943621334068518,0.2509179213306642,0.45927639990752817,0.4370948217466941,0.6288657441474893
2020-10-21,0.2913073324582298,0.16542371923100668,0.45515887534436433,0.4428609171718075,0.6163244696076863
2020-10-22,0.28596143079814096,0.19528421403443255,0.45223342549093665,0.4404489873713915,0.5939994171688144
2020-10-23,0.28257241974034264,0.14713993145625331,0.448870513447801,0.4362281102206633,0.5796644582238026
2020-10-26,0.2826200784688049,0.21974070814651922,0.4457755238894825,0.43355230354725954,0.5798979923899821
2020-10-27,0.29001856256932135,0.1712033938106301,0.44445223068060324,0.4335899326790299,0.6166794595075326
2020-10-28,0.26424316479115406,0.2993069498677454,0.4418384456709651,0.439431434164745,0.507150828720042
2020-10-29,0.28390881091959186,0.30474095487623465,0.4406409197857948,0.4190803700318166,0.5977884423740382
2020-10-30,0.25307387567144335,0.4142031510484277,0.4362609196243611,0.434607456326264,0.4919914629739404
2020-11-02,0.2526442357909787,0.247057531170394,0.432444123243022,0.4102616149867639,0.4906883629810411
2020-11-03,0.26061563546231703,0.2092607704959862,0.4299287681910678,0.4099223911719987,0.5272884374118648
2020-11-04,0.28214274242175685,0.2851669814640272,0.4298740848812434,0.4162162403430878,0.6154888257304795
2020-11-05,0.3016174166932539,0.25578655573500286,0.43120284213221816,0.4332130501730822,0.6821735145165205
2020-11-06,0.3009719460432809,0.2262057705988936,0.43541046763442426,0.4485893539057383,0.6794930742098795
2020-11-09,0.2896398759719965,0.3255359304177568,0.43606701475216736,0.44807972007946034,0.6325044925683754
2020-11-10,0.2879664668244708,0.2846410380204292,0.4400642875003621,0.4391324407100265,0.6256243331052752
2020-11-11,0.30479714865277796,0.22084243691592317,0.4460388915762578,0.4378111941021169,0.6881540050497618
2020-11-12,0.3034582491193991,0.19819612061537115,0.4509469137773557,0.45109992346476985,0.6819957188667135
2020-11-13,0.3036974412766219,0.14468329699339383,0.45341620618244605,0.4500427902051458,0.6829184775595321
2020-11-16,0.3086701971813437,0.16849110272808673,0.45422416816842753,0.45023164528989085,0.7027783942566985
2020-11-17,0.30431902640518194,0.1265544901956554,0.4546076075369161,0.45415790377891074,0.6790671932739922
2020-11-18,0.2978162493576554,0.13164059390694147,0.4555442876008936,0.4507224202111654,0.6440919732006994
2020-11-19,0.30073290363854366,0.1261626982857616,0.4570068023721422,0.4455881276630813,0.6580444353091173
2020-11-20,0.2945170149148233,0.12490127711764146,0.45582911687844224,0.44789098323236426,0.6233181015182471
2020-11-23,0.27782975852935865,0.2596851332080095,0.45289313351843197,0.44298320446020784,0.5408069959443776
2020-11-24,0.2841413390912165,0.22475837225835552,0.45065279905935446,0.4298077172058126,0.575497227826663
2020-11-25,0.288253355148277,0.13207974800341105,0.44831385879822416,0.43479104983563194,0.5977911061435803
2020-11-27,0.2909309295863065,0.05816522856718475,0.44678012705759246,0.43803770787804447,0.6125248970204532
2020-11-30,0.30269335086236093,0.3624707488903982,0.447338844661838,0.4401517970408191,0.6737082840073172
2020-12-01,0.32024127221924426,0.259112075547399,0.44957371078993313,0.44943886185385046,0.7497591234935383
2020-12-02,0.32196263960020277,0.1630883418845637,0.452717863860449,0.46329389043602853,0.7565720552827105
2020-12-03,0.3212930962382101,0.1382006287020306,0.4576969958087537,0.46465300265100634,0.7519973909616011
2020-12-04,0.31799401154786344,0.13644698795091093,0.4615751361414982,0.4641243621226638,0.7286192999140924
2020-12-07,0.3251661073286545,0.15740438355634476,0.4658038372346437,0.46151955715743925,0.7618807803315589
2020-12-08,0.32817845344768026,0.14627922910230304,0.470070889555746,0.4671823128773923,0.7754872716879868
2020-12-09,0.31574667600024,0.2277712024515263,0.4715662700684209,0.4695607223043382,0.684861746763498
2020-12-10,0.32272757529536245,0.14401452308137888,0.4718510993459696,0.4597451647600255,0.7201098366841068
2020-12-11,0.3187589846811444,0.15796925822136887,0.4714840907037507,0.46525696056171395,0.6921402198425656
2020-12-14,0.31574667600024,0.1387384746846633,0.47084869637691384,0.46212354462755906,0.6708414025713365
2020-12-15,0.34491340599972853,0.33230153198075857,0.47393256485112445,0.4597451647600255,0.8039729259986824
2020-12-16,0.3445788215093387,0.18591245236194726,0.4761564728728194,0.4827738682499161,0.8015673682911115
2020-12-17,0.34883415069487766,0.1763685998125846,0.47852277623329714,0.4825096957828059,0.8179959740083758
2020-12-18,0.3390800974379522,0.4198293324684155,0.4811958379507849,0.4858695072552395,0.7455435222281442
2020-12-21,0.34658689002349696,0.2430520788156378,0.4839291456645944,0.47816815711135024,0.777914545558921
2020-12-22,0.3640392318566066,0.36121751071786445,0.4891164215900824,0.48409517397665025,0.8423809374250796
2020-12-23,0.3596404023519826,0.16115293944360093,0.494144858583857,0.497874737379402,0.8102288881955318
2020-12-24,0.36446962049949794,0.07859494494207803,0.4963852059095957,0.49440162467988635,0.8278731821044859
2020-12-28,0.3870382185564145,0.25107290230767915,0.5012493270629004,0.49821455238241175,0.8976721504845957
2020-12-29,0.378335802127848,0.24254547699797133,0.5046290172321563,0.5160336755012656,0.8357208501718719
2020-12-30,0.37283726524706795,0.1815568669839189,0.5084962166140488,0.5091626492469503,0.798235985985092
2020-12-31,0.36791220550892967,0.18816401599602056,0.5109392310082141,0.5048212583725558,0.765132012845114
2021-01-04,0.3522291892902114,0.29773011141520445,0.5095862801454183,0.5009326585747185,0.6698657049069462
2021-01-05,0.3598794073185986,0.18456424184669876,0.5096136604003139,0.48855007299401254,0.7035708546890465
2021-01-06,0.3387932465522673,0.32695605210634027,0.5066721915537729,0.49459033196757024,0.595120886741335
2021-01-07,0.3594490561138286,0.21410559982225538,0.5035115948903263,0.47794167289483486,0.6823638589551975
2021-01-08,0.364852238099563,0.20314534512775764,0.5019669264877298,0.4942505465239727,0.702701695779041
2021-01-11,0.35017312510449916,0.1913080220881368,0.49937053720394636,0.4985166495754145,0.6325475466955836
2021-01-12,0.34931249757120186,0.17039575694320974,0.49723976665332165,0.48692669963368795,0.6285852530899673
2021-01-13,0.3593055932328648,0.162177301709279,0.49805043492702855,0.4862471878653174,0.6714635532193949
2021-01-14,0.3498383159853815,0.1661076192863783,0.49690013397711125,0.4941372748563028,0.6251343576418102
2021-01-15,0.34137527890464436,0.21911532890806848,0.4971959299388342,0.4866623498101045,0.5861973983229284
2021-01-19,0.34467432615686977,0.16743549629744245,0.495503346399828,0.4799803264375954,0.6023190223254491
2021-01-20,0.36475662113766816,0.20106562440099848,0.4954923925823149,0.48258510184340775,0.6905701977360631
2021-01-21,0.3878986963372264,0.240322677833232,0.4998142097020955,0.49844115483657603,0.7702588947754293
2021-01-22,0.39841798479428236,0.22620949014234196,0.5054397026614114,0.5167130690319872,0.8011061922460422
2021-01-25,0.4168263839319776,0.3332140599734226,0.5120292473618262,0.525018613561882,0.8490324640456038
2021-01-26,0.41797408697968774,0.18636375696701482,0.5198348373616719,0.5395530356747816,0.851859429171923
2021-01-27,0.41271433043679573,0.291634771581597,0.5280073931148661,0.540459209016141,0.8208917117082642
2021-01-28,0.38895055779431364,0.2960419346287759,0.5330796496675799,0.5363063480729569,0.6975159532341176
2021-01-29,0.3644219243329144,0.3825900073721351,0.5330413070173972,0.5175435702780347,0.5976665323659196
